            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
            0
-1.02994e-300
-3.04257e-298
-8.78162e-296
-2.47635e-293
-6.82263e-291
-1.83651e-288
 -4.8299e-286
-1.24104e-283
-3.11553e-281
-7.64151e-279
-1.83116e-276
-4.28722e-274
-9.80671e-272
-2.19165e-269
-4.78538e-267
-1.02085e-264
-2.12766e-262
-4.33253e-260
-8.61942e-258
-1.67537e-255
-3.18156e-253
 -5.9029e-251
   -1.07e-248
-1.89496e-246
-3.27875e-244
-5.54257e-242
-9.15392e-240
-1.47705e-237
 -2.3285e-235
-3.58632e-233
-5.39652e-231
-7.93356e-229
 -1.1395e-226
-1.59899e-224
-2.19215e-222
-2.93618e-220
-3.84222e-218
-4.91212e-216
 -6.1354e-214
-7.48692e-212
-8.92583e-210
-1.03963e-207
-1.18303e-205
 -1.3152e-203
-1.42848e-201
-1.51579e-199
-1.57139e-197
-1.59152e-195
-1.57478e-193
-1.52232e-191
-1.43771e-189
-1.32653e-187
-1.19574e-185
-1.05302e-183
-9.05967e-182
-7.61487e-180
-6.25299e-178
-5.01633e-176
 -3.9315e-174
-3.01025e-172
-2.25174e-170
-1.64552e-168
-1.17479e-166
-8.19376e-165
 -5.5831e-163
-3.71651e-161
-2.41691e-159
-1.53551e-157
 -9.5303e-156
-5.77863e-154
-3.42299e-152
-1.98083e-150
-1.11983e-148
-6.18462e-147
-3.33682e-145
-1.75878e-143
-9.05616e-142
-4.55547e-140
 -2.2386e-138
-1.07466e-136
-5.03986e-135
-2.30896e-133
-1.03339e-131
-4.51812e-130
-1.92974e-128
-8.05169e-127
-3.28185e-125
-1.30675e-123
-5.08287e-122
-1.93137e-120
-7.16902e-119
-2.59951e-117
-9.20788e-116
-3.18612e-114
-1.07695e-112
-3.55602e-111
-1.14699e-109
-3.61397e-108
-1.11233e-106
-3.34434e-105
-9.82221e-104
-2.81792e-102
-7.89712e-101
 -2.16185e-99
 -5.78094e-98
 -1.51003e-96
 -3.85286e-95
 -9.60268e-94
 -2.33781e-92
 -5.55944e-91
 -1.29139e-89
 -2.93011e-88
 -6.49397e-87
 -1.40583e-85
  -2.9727e-84
  -6.1399e-83
 -1.23869e-81
 -2.44089e-80
 -4.69807e-79
 -8.83228e-78
 -1.62183e-76
  -2.9088e-75
 -5.09562e-74
 -8.71868e-73
 -1.45704e-71
 -2.37825e-70
 -3.79144e-69
  -5.9035e-68
  -8.9778e-67
 -1.33346e-65
 -1.93438e-64
  -2.7406e-63
 -3.79219e-62
 -5.12474e-61
 -6.76373e-60
 -8.71825e-59
 -1.09748e-57
 -1.34923e-56
 -1.61991e-55
 -1.89936e-54
 -2.17486e-53
 -2.43196e-52
  -2.6557e-51
 -2.83201e-50
 -2.94914e-49
 -2.99902e-48
 -2.97809e-47
  -2.8878e-46
 -2.73439e-45
 -2.52821e-44
 -2.28252e-43
 -2.01216e-42
 -1.73201e-41
 -1.45568e-40
 -1.19456e-39
 -9.57119e-39
 -7.48742e-38
 -5.71872e-37
 -4.26439e-36
 -3.10455e-35
 -2.20656e-34
 -1.53107e-33
 -1.03713e-32
 -6.85824e-32
 -4.42718e-31
 -2.78975e-30
   -1.716e-29
 -1.03031e-28
 -6.03815e-28
 -3.45395e-27
 -1.92836e-26
 -1.05077e-25
 -5.58806e-25
 -2.90021e-24
 -1.46892e-23
 -7.26021e-23
  -3.5016e-22
  -1.6479e-21
 -7.56696e-21
 -3.39015e-20
 -1.48184e-19
 -6.31895e-19
 -2.62861e-18
 -1.06665e-17
 -4.22182e-17
 -1.62981e-16
 -6.13618e-16
 -2.25297e-15
 -8.06628e-15
 -2.81589e-14
 -9.58393e-14
 -3.17992e-13
 -1.02847e-12
 -3.24205e-12
 -9.95984e-12
  -2.9815e-11
 -8.69581e-11
 -2.47067e-10
 -6.83722e-10
 -1.84261e-09
 -4.83501e-09
 -1.23505e-08
 -3.07041e-08
 -7.42737e-08
 -1.74777e-07
